Dado,Label,Predição,Avaliação,Label_Cod,Predicao_Cod,Precisao,Recall,F-Measure
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
53,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
53,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-correto,FN,0,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-correto,FN,0,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
51,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
51,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
51,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
44,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-correto,FN,0,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
53,incorreto,P-correto,FN,0,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
44,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
51,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
53,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-correto,FN,0,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
53,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
51,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
43,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-incorreto,FP,1,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
41,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
42,correto,P-correto,VP,1,1,0.9892351274787535,0.8981481481481481,0.9414936640603937
52,incorreto,P-incorreto,VN,0,0,0.9892351274787535,0.8981481481481481,0.9414936640603937
